ReadGroup	Library	Sample	Total	Mapped	Duplicates	LENGTH_ESTIMATE	TEL0	TEL1	TEL2	TEL3	TEL4	TEL5	TEL6	TEL7	TEL8	TEL9	TEL10	TEL11	TEL12	TEL13	TEL14	TEL15	TEL16	GC0	GC1	GC2	GC3	GC4	GC5	GC6	GC7	GC8	GC9	
UNKNOWN		UNKNOWN	61528690	61171513	2115556	100.994	59975116	1227891	95855	64316	52168	38866	26112	14208	7728	3955	2480	2345	2547	4021	7470	3612	0	2866867	5075796	4251369	3361054	2505335	958559	1374355	845910	530037	320466	
UNKNOWN		UNKNOWN	33294005	33178853	722264	222.633	32123578	1006353	55455	24108	17828	13509	11161	8720	6944	5332	3607	2610	1759	1341	1045	862	742	2168198	1732517	1313101	936185	660966	409927	265825	161676	98675	61438	
UNKNOWN		UNKNOWN	54273271	54104852	4548494	174.16	52447751	1600114	77994	32716	24903	18618	14891	12063	9487	7365	4918	3352	2627	1830	1455	1238	1170	3805188	3033058	2308731	1655787	1164513	725363	464517	284023	170949	103740	
UNKNOWN		UNKNOWN	23787964	23561365	1141746	664.252	23053575	538472	33303	18348	12979	9424	7153	5120	3289	2423	1898	1832	2083	3120	5334	13885	75726	1689009	1468986	1203028	935153	687658	561422	310283	198987	121627	83894	
UNKNOWN		UNKNOWN	28182293	28079456	5811447	141.548	27293105	776789	38194	17373	12357	9172	7272	5769	4159	2981	1945	1219	870	678	608	558	642	1860312	1526679	1170482	853151	626683	366135	254203	159189	97785	60806	
UNKNOWN		UNKNOWN	23257597	23120827	4110050	145.206	22506949	651620	33410	14996	10802	8200	6993	5252	4092	2836	1920	1361	898	648	495	448	415	1658925	1374168	1068087	784293	568782	346020	233658	148137	91554	57366	
UNKNOWN		UNKNOWN	39530380	39032562	1497743	237.61	38517568	822238	47439	27662	21220	15729	11246	8107	5201	3282	2500	2248	2383	2985	4112	7830	28630	2918644	2537857	2073517	1611107	1201432	846574	552574	354119	222186	149684	
UNKNOWN		UNKNOWN	37189110	36914131	6176644	228.611	35875540	1084577	56742	25151	17857	13028	11620	9055	7223	5420	4384	3489	2794	2400	2224	2328	2466	2513126	2043354	1560234	1131052	817825	504153	335573	207651	126992	78652	
UNKNOWN		UNKNOWN	25309902	25016074	2494555	378.634	24278793	794660	48815	23136	17304	12888	11362	10692	9122	7943	6514	6131	5406	4883	4444	4486	4083	1972306	1653092	1321465	1000846	728571	488369	324352	201321	123251	72845	
UNKNOWN		UNKNOWN	28344660	28064673	1378901	334.529	27519569	631015	43481	26062	19988	15538	11851	8064	4742	2525	1377	1158	1149	1745	3252	8624	44520	2235837	1974260	1628342	1275423	952267	715973	444197	286861	178868	123488	
UNKNOWN		UNKNOWN	38724550	38364866	7165396	188.22	37414820	1123909	55476	25059	18483	13017	11536	8429	6840	5305	3709	2859	2067	1566	1325	1303	1436	2624248	2124621	1614813	1159927	830271	508547	343023	216934	133586	82994	
UNKNOWN		UNKNOWN	57228600	56763731	2269288	162.475	55763401	1144589	85944	59330	48370	35769	24942	14039	7191	4161	2912	3265	3915	6243	15756	8773	0	2527241	4471804	3704839	2897614	2148558	800973	1145289	696196	423723	245415	
UNKNOWN		UNKNOWN	37038003	36639211	7025631	188.106	35781323	1041873	59793	26923	19687	14936	12742	9282	7166	5601	3975	3060	2487	2195	2131	2372	2530	2631225	2190875	1724648	1295356	979712	589097	408384	261385	161881	103577	
UNKNOWN		UNKNOWN	46093071	45690314	10060941	159.57	44515545	1341910	69146	32571	24059	18000	15161	11872	8791	6795	4485	3012	2299	1903	1656	1514	1755	3349306	2817952	2230543	1672109	1238746	759427	518428	324342	195404	118565	
UNKNOWN		UNKNOWN	44431570	41369885	1542438	146.241	43252738	958628	60843	36743	28083	21247	15515	10313	6395	3515	2213	1788	1663	2119	2962	5772	21033	3232316	2883106	2438244	1995339	1607196	1250258	947142	691938	478338	320878	
UNKNOWN		UNKNOWN	42265014	41910193	1692815	99.275	41191487	919093	52623	28561	20694	15096	10719	6786	3828	1893	892	490	444	596	926	2169	8717	3023560	2589542	2076343	1589297	1155873	792444	513234	330440	202915	130950	
UNKNOWN		UNKNOWN	39847268	39669738	780629	203.382	38523964	1149837	55216	23807	18003	13429	11121	8826	7075	5338	3892	2826	2095	1740	1495	1401	1304	2752792	2174113	1627552	1145542	791034	488981	311364	191102	115350	70608	
UNKNOWN		UNKNOWN	27815227	27667091	5198577	154.296	26918086	778659	39627	17910	13413	9991	8027	6566	5051	3558	2346	1582	1060	817	549	560	490	1957829	1616373	1253602	917916	660462	397992	271160	169440	105153	65664	
UNKNOWN		UNKNOWN	61309947	60716411	2836643	119.01	59766301	1330995	74211	36687	25883	18522	13246	8474	4887	3395	1834	1398	1419	1833	2478	4772	13612	4235977	3597140	2873296	2196825	1594709	1085664	698233	444865	275236	177272	
UNKNOWN		UNKNOWN	49515341	49193493	2328773	156.079	48178889	1075979	73706	46326	35047	26043	18475	13099	7767	5182	3636	3044	2888	3312	3785	5830	12333	3740850	3322466	2749530	2182564	1665465	1155678	792826	520540	324560	220149	
UNKNOWN		UNKNOWN	81791862	81289421	14059357	146.372	79307485	2096757	110267	53991	40736	31109	25206	19328	15191	10836	7755	6192	5507	4923	4521	4494	4373	6003923	5255306	4243566	3279955	2580791	1526622	1120110	728572	463447	310073	
UNKNOWN		UNKNOWN	67425245	66048983	4414729	412.78	65475875	1352874	112706	84488	72436	55880	40111	23664	13823	7899	6584	9093	10856	23465	81685	53806	0	3091083	5679303	4877391	3780135	2958368	1087211	1571606	973169	618391	362866	
UNKNOWN		UNKNOWN	40875997	40517641	7364885	215.468	39484471	1175618	58692	26663	19165	13842	12112	9541	8009	5839	4031	3286	2566	2042	1922	1904	2169	2761177	2224105	1684909	1212380	861505	525199	354130	221901	135588	84215	
UNKNOWN		UNKNOWN	29330913	29086382	4335504	161.537	28343426	858443	43826	20270	14234	10588	8826	6688	5416	3865	2670	1686	1095	728	589	505	418	2004795	1626712	1250441	911088	656627	402783	271694	171878	105569	64709	
UNKNOWN		UNKNOWN	34471945	34211696	5820762	186.189	33301830	993832	52012	23322	16801	12199	10596	8113	6468	4887	3357	2437	1858	1604	1336	1246	1275	2375770	1949779	1496965	1085682	785241	480465	324945	204920	126176	78505	
UNKNOWN		UNKNOWN	29985539	29753743	2712430	145.454	28880714	928771	56997	26421	18227	13407	10919	8815	6885	5161	3794	2855	2093	1592	1319	1271	1048	2523150	2165890	1787884	1378611	1031279	700878	474237	301097	189507	121112	
UNKNOWN		UNKNOWN	30519545	30257157	5186175	250.941	29405025	918569	51961	23295	17542	12695	11232	8708	7261	5782	4336	3312	2968	2364	2167	2057	2184	2142104	1767896	1364371	999058	723721	462058	304525	191187	118526	74586	
UNKNOWN		UNKNOWN	37917586	37595623	5932064	163.021	36663872	1087093	51975	22957	17447	12393	10284	8169	6208	4646	3115	2175	1798	1276	1030	1030	1065	2610321	2120712	1623268	1177829	841790	511990	344018	215819	130758	81668	
UNKNOWN		UNKNOWN	80402195	79540197	4030047	142.921	78389965	1699601	94714	52761	38341	28434	20373	13727	7975	4365	2945	2039	2001	2696	4180	8141	29937	5865805	5070574	4108031	3166384	2337197	1610589	1062939	682300	425192	283459	
UNKNOWN		UNKNOWN	32234726	31692129	1436425	238.303	31150045	913181	46913	20652	15940	12375	10357	8364	6808	5909	4644	3997	3681	3475	3174	3117	2991	2283746	1920235	1517779	1139280	852024	549040	397802	263788	169588	107330	
UNKNOWN		UNKNOWN	41554909	41133874	2251697	207.818	40137749	1194756	67902	29565	22826	17207	14871	11533	9494	7638	5699	4588	3763	3277	3047	2862	2653	3000725	2551452	2040884	1549620	1161953	736788	509294	324506	201922	126423	
UNKNOWN		UNKNOWN	31881467	31535284	1357260	252.786	30802253	901294	45897	21226	16443	12759	10910	8691	7392	5921	5114	4180	4110	3737	3437	3548	3357	2278617	1919216	1522326	1151882	864894	551095	382951	247126	154066	98105	
UNKNOWN		UNKNOWN	43262838	42881393	8867249	250.667	41765318	1227919	65453	30297	23819	17362	15190	11996	9726	7500	5796	4422	3862	3539	3255	3719	3864	3102916	2556306	1965057	1432835	1039943	624401	423008	262682	161939	100935	
UNKNOWN		UNKNOWN	36269347	35986577	1659641	133.071	35104494	1016722	53027	22990	17076	12868	10477	7744	6191	4403	3081	2040	1422	1101	797	725	615	2590485	2189969	1723795	1285802	942881	585523	394117	247380	149807	94086	
UNKNOWN		UNKNOWN	55217102	53079170	6849230	213.67	53198106	1685448	98469	44315	34024	25851	22667	18103	14746	11635	8185	5894	4501	3345	2735	2646	2593	4272225	3627136	2822398	2101754	1531167	986812	655865	420534	278921	191394	
UNKNOWN		UNKNOWN	89459621	88972267	13164107	201.786	86358400	2637808	136965	60492	45726	35517	28778	22757	19342	14505	10529	7287	6224	5153	4290	4237	4317	6462374	5304554	4130789	3006118	2164127	1371674	911513	565482	355888	227335	
UNKNOWN		UNKNOWN	22031776	21795828	3763935	141.182	21325615	608919	31599	14919	11095	7792	6389	4623	3700	2588	1801	1086	897	741	595	636	548	1564253	1297274	1007012	741722	551428	330535	227942	144279	88861	57289	
UNKNOWN		UNKNOWN	35673642	35312680	1789421	120.31	34727877	794229	49999	27122	19507	14455	10327	6394	3541	1805	826	541	487	585	1012	2648	12287	2712600	2347442	1897013	1455960	1063265	747909	483133	308997	191873	127509	
UNKNOWN		UNKNOWN	35432738	35267681	5410242	99.6476	34491764	814859	40760	20418	14645	11003	8398	5939	4465	3272	2391	1698	1369	1209	1091	988	890	2478151	2178973	1747546	1341831	1084685	607450	470029	313957	200780	136573	
UNKNOWN		UNKNOWN	38336253	36400801	7840451	184.874	37054117	1070691	58060	27857	20732	15243	13568	10195	8129	6280	4431	3415	2525	2158	1880	1984	2153	2677075	2260127	1772800	1335536	1028923	659288	516702	398553	318216	253487	
UNKNOWN		UNKNOWN	41866116	41717983	8602191	158.84	40502292	1164170	63735	29981	22429	17012	14249	10842	8441	5915	4048	2815	1960	1349	1169	1102	1047	3180771	2657299	2067105	1522383	1105875	655852	449899	281545	173055	111023	
UNKNOWN		UNKNOWN	40771832	38887056	2713946	411.331	39255640	1102935	65439	32881	26933	22552	21782	19187	17664	15768	13668	12803	11132	10134	9830	9700	9623	3136101	2718993	2221983	1725588	1389403	887950	624595	426440	303388	248592	
UNKNOWN		UNKNOWN	92199100	90624039	5907395	512.429	89505857	1857988	150232	107152	88702	69047	47770	28405	18811	12006	10385	14534	19669	41878	138371	88293	0	4152284	7456758	6192658	4863339	3857333	1398511	1987816	1203358	738361	439448	
UNKNOWN		UNKNOWN	38435433	38107011	7541789	99.4815	37855578	445698	44940	28059	14483	5893	3755	19247	17780	0	0	0	0	0	0	0	0	2805600	2578200	2242384	1876525	1508649	1183496	843071	593844	413343	287309	
UNKNOWN		UNKNOWN	34560558	34373581	1490235	165.297	33437543	971532	50599	21896	16320	12428	10139	8037	6189	4823	3489	2568	2069	1754	1407	1305	1247	2458341	2072360	1635874	1219873	890136	548977	375055	236669	147647	93615	
UNKNOWN		UNKNOWN	51414227	50922673	7981609	196.25	49667052	1464535	74331	32820	25085	18337	15714	11958	9991	7975	5882	4609	3608	3146	2849	2792	2744	3719719	3038832	2355993	1727432	1267489	780028	520596	324696	199397	120623	
UNKNOWN		UNKNOWN	53072886	52318493	2489209	630.629	51415287	1064824	95799	72025	63695	50530	36150	21798	13018	7503	6109	8037	12158	27688	107214	71051	0	2429041	4402137	3734804	2947558	2321383	827892	1192156	726841	455314	278587	
UNKNOWN		UNKNOWN	63250207	62533023	2265657	224.705	61612522	1276281	91167	57259	44932	33329	23686	15798	9189	5603	3963	4005	4844	8311	27816	20601	10901	3954726	4491863	3730373	2942741	2328696	1245293	1134119	724256	459713	298820	
UNKNOWN		UNKNOWN	38635871	38353932	2860980	473.624	37130365	1058076	67537	33351	27179	24191	22239	20291	18491	16745	14906	13502	12543	12020	11323	10933	10840	3017795	2617052	2141451	1653066	1330635	831752	581687	378049	247406	166291	
UNKNOWN		UNKNOWN	39859119	36881831	1355486	54.0955	38867351	870086	46665	23492	16383	11221	7587	4774	2535	1217	631	333	371	408	630	1202	4233	2626648	2275867	1879361	1526838	1228105	955898	741541	555848	388650	255956	
UNKNOWN		UNKNOWN	25366716	25222093	1944745	170.666	24601534	650225	34025	16372	11873	9437	7550	5597	4446	3449	2623	1899	1797	1674	1422	1364	1329	1717614	1461091	1162948	880754	687528	397434	287949	185970	117148	78859	
UNKNOWN		UNKNOWN	51241604	50741156	1764256	254.179	49869829	1123890	66247	35793	25722	19337	13350	9576	5545	3200	2106	1766	1978	2762	4239	9970	46294	3712347	3196076	2572009	1976706	1443158	1044973	649239	424267	262847	170467	
UNKNOWN		UNKNOWN	51078252	50687483	2053113	167.009	49523219	1328867	72462	35408	25975	19059	14808	11116	7651	5203	3541	2486	2053	1979	2167	3682	13773	3675461	3122896	2493665	1889021	1394032	929562	615484	390740	242959	156643	
UNKNOWN		UNKNOWN	44515080	44022336	2497241	125.786	43341114	980230	61607	34383	25439	19053	13547	8995	4823	2592	1322	698	699	898	1202	3053	15425	3316292	2885610	2366573	1835512	1344970	938299	605870	393800	243085	161940	
UNKNOWN		UNKNOWN	40018903	38850937	7015610	144.157	38693126	1152614	55209	24234	17879	12726	10991	8187	6277	4580	3204	2464	1947	1340	1077	1114	1130	2669746	2174409	1682384	1253683	943999	627482	475119	329181	213647	131838	
UNKNOWN		UNKNOWN	37925224	37641887	2283946	113.159	36919613	847192	51819	28589	20715	15059	11024	6976	3540	2032	1007	615	568	657	1086	2635	12097	2886397	2506579	2052462	1596149	1160293	834833	536980	346863	211932	144455	
UNKNOWN		UNKNOWN	53963592	53599486	3685291	156.343	52592589	1052649	87780	58711	48490	37572	26312	15608	7922	3786	2060	1907	2197	4192	13321	8496	0	2473156	4679778	3846401	2856949	2015368	736835	1060617	636492	404974	273561	
UNKNOWN		UNKNOWN	33001644	32869717	6738957	169.611	31911306	934960	48941	21847	16089	12660	10182	8442	6366	4626	3128	2201	1609	1371	1175	1064	1111	2381293	1967798	1531863	1128254	824651	501310	337330	210776	130175	83155	
UNKNOWN		UNKNOWN	54436782	53994853	2491435	157.741	52984128	1176250	79044	48502	37075	27351	19057	13858	8717	5501	3825	3426	3225	3178	3890	5901	13854	4058238	3581634	2948907	2327675	1773904	1223800	830965	539476	336198	226601	
UNKNOWN		UNKNOWN	68598823	68127659	7948025	113.137	66979381	1358259	87936	48004	29635	17503	13337	25164	21476	3900	2692	1791	1383	1087	997	796	791	4955021	4355037	3608269	2872471	2232673	1608160	1139998	781205	526906	358579	
UNKNOWN		UNKNOWN	27836999	27589703	4426198	160.808	26909246	805247	41482	19317	14036	9749	8338	6316	4897	3581	2367	1578	982	727	547	488	440	1854707	1515053	1160804	845273	614338	371747	254786	161201	99824	62440	
UNKNOWN		UNKNOWN	32291059	31853554	1391794	259.086	31181755	923986	49925	22389	16789	13423	11543	9385	7918	6635	5204	4778	4261	3661	3680	3352	3180	2282096	1936287	1547958	1163035	888373	564848	387305	245623	151115	94649	
UNKNOWN		UNKNOWN	38905393	38333837	1975197	136.279	37621905	1113398	60698	27050	19553	14595	12467	9029	6846	4975	3303	2353	1743	1254	874	801	674	2745269	2334895	1850196	1392178	1038068	652493	452004	291679	187328	118883	
UNKNOWN		UNKNOWN	43062073	42690704	2995286	219.925	41727034	1099814	62071	30155	22668	17280	13898	10524	8553	7006	5484	4669	4196	4240	3972	3902	3738	2912110	2506053	1974690	1500219	1181976	669139	490009	318333	199606	131762	
UNKNOWN		UNKNOWN	31215316	30905669	1005181	207.33	30381849	647982	47993	30609	23487	16918	11811	9920	6502	4435	3158	2795	2661	2771	3479	5030	13916	2346445	2138847	1787814	1430668	1149845	757309	551969	363449	237759	160621	
UNKNOWN		UNKNOWN	35001050	34784522	1752449	134.062	33884801	976410	50236	22046	15851	11909	9815	7392	5654	4218	2850	1844	1383	1021	871	744	615	2502485	2092468	1639907	1217443	882119	552602	375761	236662	146588	93932	
UNKNOWN		UNKNOWN	26746164	26493003	2016235	154.362	25767328	819373	48663	22304	15758	11905	9516	7712	6169	4647	3575	2781	2202	1736	1467	1409	1269	2229538	1911552	1574837	1221262	918293	626465	429218	277479	177952	113060	
UNKNOWN		UNKNOWN	108312260	106809364	9339683	229.471	105406107	2183477	174401	121456	101831	76290	53613	31395	16841	8496	5117	5314	7613	14669	62358	43282	0	4881768	8877314	7456773	5910150	4480577	1668628	2479180	1550001	975966	588747	
UNKNOWN		UNKNOWN	27371727	27006702	4909803	137.108	26499438	759020	39903	18861	13082	9730	7454	5731	4307	3220	2132	1260	764	493	439	369	384	1861633	1534160	1181606	862188	631197	376358	256702	161148	100000	63240	
UNKNOWN		UNKNOWN	34702023	34176864	5980604	164.045	33542325	998525	48990	21643	16665	11767	9972	7646	6534	4907	3248	2313	1668	1285	1139	1107	1040	2455326	2016321	1566095	1148781	841109	520759	350611	218494	132499	79139	
UNKNOWN		UNKNOWN	33913007	33539453	1478020	281.856	32765639	952413	48747	22526	17224	13681	11518	9395	7989	6735	5892	5228	4608	4411	4168	4057	4048	2424445	2034713	1603042	1201384	889712	561002	396781	257031	161253	102099	
UNKNOWN		UNKNOWN	22798378	22649302	1131134	185.427	22031983	634079	36971	18028	13604	10422	9285	7633	6455	4781	3470	2528	2068	1629	1309	1143	1049	1825950	1579282	1291200	994127	766678	484102	340274	221403	145643	96546	
UNKNOWN		UNKNOWN	26723665	22334191	649880	225.195	26034955	505326	37810	27346	23232	17408	12963	7394	4637	2441	1529	1990	3037	5904	22107	15586	0	1106007	2066153	1850819	1628985	1444217	631478	1087690	845301	604975	383530	
UNKNOWN		UNKNOWN	25862485	25817941	4730863	169.981	25022773	716257	35588	16668	12191	9547	8008	6204	4842	3768	2541	1715	1222	1198	990	1053	1070	1879642	1559732	1217182	895071	654060	392852	268222	170408	104429	66281	
UNKNOWN		UNKNOWN	26901767	26628579	5082334	146.881	26021386	756245	38339	18883	13715	9529	8104	6191	4676	3436	2226	1599	1296	887	760	829	839	1880246	1564054	1233513	921189	697006	422758	287011	181075	113360	71202	
UNKNOWN		UNKNOWN	33579226	33146578	5450588	159.195	32480582	954501	44238	19336	14259	10918	8665	6660	5159	3848	2632	1967	1498	1236	948	1003	1045	2237752	1815202	1385512	1004492	730496	450636	314754	203304	126970	78451	
UNKNOWN		UNKNOWN	36460636	34504638	1682182	171.425	35265892	1017977	52390	23063	17396	13338	11092	8877	7226	5582	4615	3825	3342	2908	2661	2711	2567	2538414	2162746	1748360	1362831	1090900	778877	631000	473765	331594	217392	
UNKNOWN		UNKNOWN	34531927	34248428	1150462	97.0387	33610114	774051	48433	28210	20912	15946	11566	7381	4022	2006	981	516	336	366	530	1256	5301	2521914	2188970	1787787	1375309	991508	700129	449339	289919	177187	117630	
UNKNOWN		UNKNOWN	35903995	35765591	8172748	149.499	34745163	1001861	52918	24416	17274	13148	10328	7853	5807	4374	2703	1897	1257	951	773	812	894	2393177	1982130	1529333	1120563	831653	490188	344786	216890	135066	86944	
UNKNOWN		UNKNOWN	45729765	44325672	2400970	154.811	44208707	1306370	68659	30263	22271	16643	13634	11070	9007	6787	4929	3620	3035	2561	2019	1933	1684	3219722	2710715	2179720	1672818	1289194	890153	672645	472735	316549	206217	
UNKNOWN		UNKNOWN	36613915	32217113	734295	169.928	35454618	998563	53491	24401	17917	13845	11501	9500	7661	5517	3512	2327	1742	1215	907	724	563	2359151	1938119	1525500	1138084	850768	582326	451638	383213	391530	478021	
UNKNOWN		UNKNOWN	19465999	19288460	3419696	199.713	18798018	570024	28266	12294	9596	7247	5784	4529	3598	2626	1853	1397	1039	899	792	773	837	1301951	1049830	797753	574276	409338	254997	170881	107208	66439	41024	
UNKNOWN		UNKNOWN	57097390	56683122	2958686	189.321	55293838	1514053	88259	44557	33740	25535	20190	14931	10533	6828	4488	2987	2234	2119	2500	4750	21333	4166770	3597943	2911141	2217342	1652533	1125101	749793	477946	296673	196955	
UNKNOWN		UNKNOWN	36204727	35860363	1149509	422.191	35205480	768074	44839	26324	20178	14940	10774	8841	5824	4378	3374	3287	3531	4415	6663	14533	59272	2677431	2333183	1901165	1488938	1128788	826306	520910	334964	210382	137969	
UNKNOWN		UNKNOWN	30008869	29930597	5426803	257.248	28990889	828348	42164	19766	14637	11480	9418	7474	6250	4747	3571	2950	2652	2576	2648	2883	3331	2032230	1678577	1289833	941273	688954	409917	278941	173012	106540	67035	
UNKNOWN		UNKNOWN	59760213	55953347	3175783	92.9312	58216202	1348325	72549	34504	22389	15665	10573	6763	3701	1961	1065	763	788	1106	1888	4375	17596	3888640	3370899	2792944	2234975	1757949	1355816	1018091	742954	512794	342342	
UNKNOWN		UNKNOWN	45392536	44933154	2097802	224.236	44187318	997788	57900	31863	22879	17091	12570	8286	4699	2492	1566	1403	1542	2251	3825	8246	30817	3218314	2751382	2208303	1696293	1226277	874491	546966	347267	210874	139748	
UNKNOWN		UNKNOWN	24898620	24785592	914032	163.991	24262101	506581	37205	23589	18554	13465	9057	5004	2682	1501	1240	1343	1800	2748	7246	4504	0	1041521	1881235	1557703	1219965	903063	334917	494232	307512	194207	120204	
